id,name,restaurant_id,created_at,updated_at
4667,"Напитки",398,"2017-12-07 00:23:03.707988","2017-12-07 00:23:03.707988"
4668,"Снэки",399,"2017-12-07 00:23:03.720104","2017-12-07 00:23:03.720104"
4669,"Доставка бургеров",399,"2017-12-07 00:23:03.730561","2017-12-07 00:23:03.730561"
4670,"Салаты",399,"2017-12-07 00:23:03.740007","2017-12-07 00:23:03.740007"
4671,"Супы",399,"2017-12-07 00:23:03.747964","2017-12-07 00:23:03.747964"
4672,"Горячие блюда",399,"2017-12-07 00:23:03.752735","2017-12-07 00:23:03.752735"
4673,"Доставка пиццы",399,"2017-12-07 00:23:03.762246","2017-12-07 00:23:03.762246"
4674,"Доставка суши",399,"2017-12-07 00:23:03.788895","2017-12-07 00:23:03.788895"
4675,"Японский гарнир",399,"2017-12-07 00:23:03.807786","2017-12-07 00:23:03.807786"
4676,"Соусы",399,"2017-12-07 00:23:03.812541","2017-12-07 00:23:03.812541"
4677,"Десерты",399,"2017-12-07 00:23:03.816757","2017-12-07 00:23:03.816757"
4678,"Напитки",399,"2017-12-07 00:23:03.825960","2017-12-07 00:23:03.825960"
4679,"Завтраки",400,"2017-12-07 00:23:03.835558","2017-12-07 00:23:03.835558"
4680,"Наборы",400,"2017-12-07 00:23:03.840904","2017-12-07 00:23:03.840904"
4681,"Закуски",400,"2017-12-07 00:23:03.845623","2017-12-07 00:23:03.845623"
4682,"Бургеры",400,"2017-12-07 00:23:03.850961","2017-12-07 00:23:03.850961"
4683,"Дёнер-кебабы",400,"2017-12-07 00:23:03.857088","2017-12-07 00:23:03.857088"
4684,"Дурум",400,"2017-12-07 00:23:03.871185","2017-12-07 00:23:03.871185"
4685,"Кабоб",400,"2017-12-07 00:23:03.896507","2017-12-07 00:23:03.896507"
4686,"Катлама",400,"2017-12-07 00:23:03.900749","2017-12-07 00:23:03.900749"
4687,"Ингредиенты для шаурмы",400,"2017-12-07 00:23:03.905090","2017-12-07 00:23:03.905090"
4688,"Десерты",400,"2017-12-07 00:23:03.952271","2017-12-07 00:23:03.952271"
4689,"Горячие напитки",400,"2017-12-07 00:23:03.966123","2017-12-07 00:23:03.966123"
4690,"Напитки",400,"2017-12-07 00:23:03.976854","2017-12-07 00:23:03.976854"
4691,"Холодные закуски",401,"2017-12-07 00:23:03.994189","2017-12-07 00:23:03.994189"
4692,"Бургеры",401,"2017-12-07 00:23:04.003641","2017-12-07 00:23:04.003641"
4693,"Салаты",401,"2017-12-07 00:23:04.013271","2017-12-07 00:23:04.013271"
4694,"Супы",401,"2017-12-07 00:23:04.022359","2017-12-07 00:23:04.022359"
4695,"Горячие блюда",401,"2017-12-07 00:23:04.027861","2017-12-07 00:23:04.027861"
4696,"Суши",401,"2017-12-07 00:23:04.040960","2017-12-07 00:23:04.040960"
4697,"Японский гарнир",401,"2017-12-07 00:23:04.053775","2017-12-07 00:23:04.053775"
4698,"Гарниры",401,"2017-12-07 00:23:04.060556","2017-12-07 00:23:04.060556"
4699,"Паста",401,"2017-12-07 00:23:04.065975","2017-12-07 00:23:04.065975"
4700,"Десерты",401,"2017-12-07 00:23:04.075779","2017-12-07 00:23:04.075779"
4701,"Блюда белорусской кухни",402,"2017-12-07 00:23:04.090688","2017-12-07 00:23:04.090688"
4702,"Холодные закуски",402,"2017-12-07 00:23:04.103327","2017-12-07 00:23:04.103327"
4703,"Горячие закуски",402,"2017-12-07 00:23:04.126242","2017-12-07 00:23:04.126242"
4704,"Салаты",402,"2017-12-07 00:23:04.133403","2017-12-07 00:23:04.133403"
4705,"Супы",402,"2017-12-07 00:23:04.149234","2017-12-07 00:23:04.149234"
4706,"Горячие блюда из рыбы",402,"2017-12-07 00:23:04.154785","2017-12-07 00:23:04.154785"
4707,"Горячие блюда из мяса",402,"2017-12-07 00:23:04.165715","2017-12-07 00:23:04.165715"
4708,"Горячие блюда из курицы",402,"2017-12-07 00:23:04.180632","2017-12-07 00:23:04.180632"
4709,"Гарниры",402,"2017-12-07 00:23:04.189727","2017-12-07 00:23:04.189727"
4710,"Соусы",402,"2017-12-07 00:23:04.202868","2017-12-07 00:23:04.202868"
4711,"Хлеб",402,"2017-12-07 00:23:04.209781","2017-12-07 00:23:04.209781"
4712,"Десерты",402,"2017-12-07 00:23:04.213514","2017-12-07 00:23:04.213514"
4713,"Мороженое",402,"2017-12-07 00:23:04.221502","2017-12-07 00:23:04.221502"
4714,"Фрукты",402,"2017-12-07 00:23:04.229843","2017-12-07 00:23:04.229843"
4715,"Горячие напитки",402,"2017-12-07 00:23:04.242309","2017-12-07 00:23:04.242309"
4716,"Холодные напитки",402,"2017-12-07 00:23:04.268364","2017-12-07 00:23:04.268364"
4717,"Доставка шаурмы",403,"2017-12-07 00:23:04.285263","2017-12-07 00:23:04.285263"
4718,"Салаты",403,"2017-12-07 00:23:04.294538","2017-12-07 00:23:04.294538"
4719,"Супы",403,"2017-12-07 00:23:04.299474","2017-12-07 00:23:04.299474"
4720,"Перекусы",403,"2017-12-07 00:23:04.306456","2017-12-07 00:23:04.306456"
4721,"Чебуреки",403,"2017-12-07 00:23:04.311964","2017-12-07 00:23:04.311964"
4722,"Пельмени",403,"2017-12-07 00:23:04.320053","2017-12-07 00:23:04.320053"
4723,"Драники",403,"2017-12-07 00:23:04.329360","2017-12-07 00:23:04.329360"
4724,"Десерты",403,"2017-12-07 00:23:04.335526","2017-12-07 00:23:04.335526"
4725,"Доставка пиццы",403,"2017-12-07 00:23:04.349544","2017-12-07 00:23:04.349544"
4726,"Шашлык, гарниры",403,"2017-12-07 00:23:04.360413","2017-12-07 00:23:04.360413"
4727,"Напитки",403,"2017-12-07 00:23:04.378853","2017-12-07 00:23:04.378853"
4728,"Обед на понедельник",403,"2017-12-07 00:23:04.394534","2017-12-07 00:23:04.394534"
4729,"Обеды на вторник",403,"2017-12-07 00:23:04.398335","2017-12-07 00:23:04.398335"
4730,"Обеды на среду",403,"2017-12-07 00:23:04.411272","2017-12-07 00:23:04.411272"
4731,"Обеды на четверг",403,"2017-12-07 00:23:04.425050","2017-12-07 00:23:04.425050"
4732,"Обеды на пятницу",403,"2017-12-07 00:23:04.436709","2017-12-07 00:23:04.436709"
4733,"Полуфабрикаты",403,"2017-12-07 00:23:04.451989","2017-12-07 00:23:04.451989"
4734,"Полуфабрикаты",403,"2017-12-07 00:23:04.453243","2017-12-07 00:23:04.453243"
4735,"Суши-сеты",404,"2017-12-07 00:23:04.463462","2017-12-07 00:23:04.463462"
4736,"Роллы",404,"2017-12-07 00:23:04.473194","2017-12-07 00:23:04.473194"
4737,"Мини-роллы",404,"2017-12-07 00:23:04.527872","2017-12-07 00:23:04.527872"
4738,"Запечённые роллы",404,"2017-12-07 00:23:04.540575","2017-12-07 00:23:04.540575"
4739,"Нигири",404,"2017-12-07 00:23:04.544584","2017-12-07 00:23:04.544584"
4740,"Гунканы",404,"2017-12-07 00:23:04.562824","2017-12-07 00:23:04.562824"
4741,"Сашими",404,"2017-12-07 00:23:04.575233","2017-12-07 00:23:04.575233"
4742,"Супы",404,"2017-12-07 00:23:04.581331","2017-12-07 00:23:04.581331"
4743,"Горячие блюда",404,"2017-12-07 00:23:04.589392","2017-12-07 00:23:04.589392"
4744,"Салаты",404,"2017-12-07 00:23:04.607872","2017-12-07 00:23:04.607872"
4745,"Закуски",404,"2017-12-07 00:23:04.617900","2017-12-07 00:23:04.617900"
4746,"Десерты",404,"2017-12-07 00:23:04.631577","2017-12-07 00:23:04.631577"
4747,"Напитки",404,"2017-12-07 00:23:04.637224","2017-12-07 00:23:04.637224"
4748,"Закуски",405,"2017-12-07 00:23:04.669639","2017-12-07 00:23:04.669639"
4749,"Закуски к пиву",405,"2017-12-07 00:23:04.682444","2017-12-07 00:23:04.682444"
4750,"Салаты",405,"2017-12-07 00:23:04.690829","2017-12-07 00:23:04.690829"
4751,"Горячие закуски",405,"2017-12-07 00:23:04.714130","2017-12-07 00:23:04.714130"
4752,"Супы",405,"2017-12-07 00:23:04.722470","2017-12-07 00:23:04.722470"
4753,"Горячие блюда",405,"2017-12-07 00:23:04.729424","2017-12-07 00:23:04.729424"
4754,"Сковородки",405,"2017-12-07 00:23:04.742701","2017-12-07 00:23:04.742701"
4755,"Пельмени и вареники",405,"2017-12-07 00:23:04.749910","2017-12-07 00:23:04.749910"
4756,"Блинчики и драники",405,"2017-12-07 00:23:04.756073","2017-12-07 00:23:04.756073"
4757,"Гарниры",405,"2017-12-07 00:23:04.764827","2017-12-07 00:23:04.764827"
4758,"Десерты",405,"2017-12-07 00:23:04.777079","2017-12-07 00:23:04.777079"
4759,"Соусы и взвары",405,"2017-12-07 00:23:04.786343","2017-12-07 00:23:04.786343"
4760,"Дополнение к блюдам",405,"2017-12-07 00:23:04.797791","2017-12-07 00:23:04.797791"
4761,"Хлеб",405,"2017-12-07 00:23:04.806859","2017-12-07 00:23:04.806859"
4762,"Холодные закуски",406,"2017-12-07 00:23:04.814897","2017-12-07 00:23:04.814897"
4763,"Салаты",406,"2017-12-07 00:23:04.836277","2017-12-07 00:23:04.836277"
4764,"Горячие закуски",406,"2017-12-07 00:23:04.850792","2017-12-07 00:23:04.850792"
4765,"Супы",406,"2017-12-07 00:23:04.857312","2017-12-07 00:23:04.857312"
4766,"Блюда славянской кухни",406,"2017-12-07 00:23:04.864744","2017-12-07 00:23:04.864744"
4767,"Горячие блюда из свинины",406,"2017-12-07 00:23:04.877994","2017-12-07 00:23:04.877994"
4768,"Горячие блюда из рыбы",406,"2017-12-07 00:23:04.881691","2017-12-07 00:23:04.881691"
4769,"Горячие блюда из говядины",406,"2017-12-07 00:23:04.887165","2017-12-07 00:23:04.887165"
4770,"Горячие блюда из птицы и кролика",406,"2017-12-07 00:23:04.893106","2017-12-07 00:23:04.893106"
4771,"Гриль-меню",406,"2017-12-07 00:23:04.900760","2017-12-07 00:23:04.900760"
4772,"Паста",406,"2017-12-07 00:23:04.912200","2017-12-07 00:23:04.912200"
4773,"Гарниры",406,"2017-12-07 00:23:04.917078","2017-12-07 00:23:04.917078"
4774,"Соусы",406,"2017-12-07 00:23:04.924033","2017-12-07 00:23:04.924033"
4775,"Хлебные изделия и десерты",406,"2017-12-07 00:23:04.933389","2017-12-07 00:23:04.933389"
4776,"Местные деликатесы",407,"2017-12-07 00:23:04.948633","2017-12-07 00:23:04.948633"
4777,"Закуски",407,"2017-12-07 00:23:04.960682","2017-12-07 00:23:04.960682"
4778,"Салаты",407,"2017-12-07 00:23:04.970102","2017-12-07 00:23:04.970102"
4779,"Супы",407,"2017-12-07 00:23:04.981318","2017-12-07 00:23:04.981318"
4780,"Рыбные блюда",407,"2017-12-07 00:23:04.993541","2017-12-07 00:23:04.993541"
4781,"Блюда из птицы",407,"2017-12-07 00:23:05.002115","2017-12-07 00:23:05.002115"
4782,"Мясные блюда",407,"2017-12-07 00:23:05.012303","2017-12-07 00:23:05.012303"
4783,"Гриль",407,"2017-12-07 00:23:05.029279","2017-12-07 00:23:05.029279"
4784,"Картофельные блюда",407,"2017-12-07 00:23:05.038745","2017-12-07 00:23:05.038745"
4785,"Гарниры",407,"2017-12-07 00:23:05.051556","2017-12-07 00:23:05.051556"
4786,"Десерты",407,"2017-12-07 00:23:05.060926","2017-12-07 00:23:05.060926"
4787,"Блюда по предзаказу",407,"2017-12-07 00:23:05.072701","2017-12-07 00:23:05.072701"
4788,"Фирменные варенья",407,"2017-12-07 00:23:05.086534","2017-12-07 00:23:05.086534"
4789,"Горячие напитки",407,"2017-12-07 00:23:05.097916","2017-12-07 00:23:05.097916"
4790,"Напитки",407,"2017-12-07 00:23:05.108342","2017-12-07 00:23:05.108342"
4791,"Доставка тортов",408,"2017-12-07 00:23:05.127449","2017-12-07 00:23:05.127449"
4792,"Выпечка",409,"2017-12-07 00:23:05.160131","2017-12-07 00:23:05.160131"
4793,"Напитки",409,"2017-12-07 00:23:05.173818","2017-12-07 00:23:05.173818"
4794,"Блюда белорусской кухни",410,"2017-12-07 00:23:05.199547","2017-12-07 00:23:05.199547"
4795,"Собственная выпечка",410,"2017-12-07 00:23:05.205728","2017-12-07 00:23:05.205728"
4796,"Холодные закуски армянской кухни",410,"2017-12-07 00:23:05.211719","2017-12-07 00:23:05.211719"
4797,"Салаты армянской кухни",410,"2017-12-07 00:23:05.217569","2017-12-07 00:23:05.217569"
4798,"Супы армянской кухни",410,"2017-12-07 00:23:05.221120","2017-12-07 00:23:05.221120"
4799,"Горячие блюда армянской кухни",410,"2017-12-07 00:23:05.224774","2017-12-07 00:23:05.224774"
4800,"Гарниры армянской кухни",410,"2017-12-07 00:23:05.231942","2017-12-07 00:23:05.231942"
4801,"Салаты",410,"2017-12-07 00:23:05.236276","2017-12-07 00:23:05.236276"
4802,"Холодные закуски из овощей",410,"2017-12-07 00:23:05.245736","2017-12-07 00:23:05.245736"
4803,"Холодные закуски",410,"2017-12-07 00:23:05.256722","2017-12-07 00:23:05.256722"
4804,"Горячие закуски",410,"2017-12-07 00:23:05.265552","2017-12-07 00:23:05.265552"
4805,"Супы",410,"2017-12-07 00:23:05.269867","2017-12-07 00:23:05.269867"
4806,"Гарниры",410,"2017-12-07 00:23:05.274631","2017-12-07 00:23:05.274631"
4807,"Горячие блюда",410,"2017-12-07 00:23:05.279462","2017-12-07 00:23:05.279462"
4808,"Соусы",410,"2017-12-07 00:23:05.287956","2017-12-07 00:23:05.287956"
4809,"Шашлычное меню",410,"2017-12-07 00:23:05.298113","2017-12-07 00:23:05.298113"
4810,"Пиццы",410,"2017-12-07 00:23:05.321788","2017-12-07 00:23:05.321788"
4811,"Фрукты",410,"2017-12-07 00:23:05.343594","2017-12-07 00:23:05.343594"
4812,"Мороженое",410,"2017-12-07 00:23:05.347144","2017-12-07 00:23:05.347144"
4813,"Хлеб, лаваш",410,"2017-12-07 00:23:05.351982","2017-12-07 00:23:05.351982"
4814,"Закуски к пиву",410,"2017-12-07 00:23:05.355665","2017-12-07 00:23:05.355665"
4815,"Салаты",411,"2017-12-07 00:23:05.363438","2017-12-07 00:23:05.363438"
4816,"Холодные закуски",411,"2017-12-07 00:23:05.385182","2017-12-07 00:23:05.385182"
4817,"Супы",411,"2017-12-07 00:23:05.417356","2017-12-07 00:23:05.417356"
4818,"Гарниры",411,"2017-12-07 00:23:05.423698","2017-12-07 00:23:05.423698"
4819,"Хлеб",411,"2017-12-07 00:23:05.428523","2017-12-07 00:23:05.428523"
4820,"Горячие блюда",411,"2017-12-07 00:23:05.432271","2017-12-07 00:23:05.432271"
4821,"Соусы",411,"2017-12-07 00:23:05.444493","2017-12-07 00:23:05.444493"
4822,"Закуски",412,"2017-12-07 00:23:05.457744","2017-12-07 00:23:05.457744"
4823,"Соусы",412,"2017-12-07 00:23:05.462679","2017-12-07 00:23:05.462679"
4824,"Салаты",412,"2017-12-07 00:23:05.469673","2017-12-07 00:23:05.469673"
4825,"Супы",412,"2017-12-07 00:23:05.473448","2017-12-07 00:23:05.473448"
4826,"Тали",412,"2017-12-07 00:23:05.481496","2017-12-07 00:23:05.481496"
4827,"Сабджи",412,"2017-12-07 00:23:05.484645","2017-12-07 00:23:05.484645"
4828,"Рис",412,"2017-12-07 00:23:05.497936","2017-12-07 00:23:05.497936"
4829,"Хлеб",412,"2017-12-07 00:23:05.504677","2017-12-07 00:23:05.504677"
4830,"Доса",412,"2017-12-07 00:23:05.516700","2017-12-07 00:23:05.516700"
4831,"Сладости",412,"2017-12-07 00:23:05.523368","2017-12-07 00:23:05.523368"
4832,"Горячие напитки",412,"2017-12-07 00:23:05.531627","2017-12-07 00:23:05.531627"
4833,"Напитки",412,"2017-12-07 00:23:05.540291","2017-12-07 00:23:05.540291"
4834,"Снэки",412,"2017-12-07 00:23:05.546071","2017-12-07 00:23:05.546071"
4835,"Сеты",413,"2017-12-07 00:23:05.554220","2017-12-07 00:23:05.554220"
4836,"Шашлык",413,"2017-12-07 00:23:05.560331","2017-12-07 00:23:05.560331"
4837,"Холодные закуски",413,"2017-12-07 00:23:05.568167","2017-12-07 00:23:05.568167"
4838,"Горячие закуски",413,"2017-12-07 00:23:05.585512","2017-12-07 00:23:05.585512"
4839,"Горячие блюда",413,"2017-12-07 00:23:05.597555","2017-12-07 00:23:05.597555"
4840,"Супы",413,"2017-12-07 00:23:05.611792","2017-12-07 00:23:05.611792"
4841,"Рыбные блюда",413,"2017-12-07 00:23:05.617854","2017-12-07 00:23:05.617854"
4842,"Соусы",413,"2017-12-07 00:23:05.621664","2017-12-07 00:23:05.621664"
4843,"Десерты",413,"2017-12-07 00:23:05.626469","2017-12-07 00:23:05.626469"
4844,"Напитки",413,"2017-12-07 00:23:05.629293","2017-12-07 00:23:05.629293"
4845,"Салаты",414,"2017-12-07 00:23:05.652341","2017-12-07 00:23:05.652341"
4846,"Блинчики",414,"2017-12-07 00:23:05.657351","2017-12-07 00:23:05.657351"
4847,"Добавки к блинчикам",414,"2017-12-07 00:23:05.667889","2017-12-07 00:23:05.667889"
4848,"Пицца (диаметр-26см)",414,"2017-12-07 00:23:05.677806","2017-12-07 00:23:05.677806"
4849,"Добавки к пиццам",414,"2017-12-07 00:23:05.685427","2017-12-07 00:23:05.685427"
4850,"Молочные коктейли",414,"2017-12-07 00:23:05.692387","2017-12-07 00:23:05.692387"
4851,"Детские коктейли",414,"2017-12-07 00:23:05.694961","2017-12-07 00:23:05.694961"
4852,"Мороженое",414,"2017-12-07 00:23:05.699955","2017-12-07 00:23:05.699955"
4853,"Десерты",414,"2017-12-07 00:23:05.709478","2017-12-07 00:23:05.709478"
4854,"Салаты",415,"2017-12-07 00:23:05.727060","2017-12-07 00:23:05.727060"
4855,"Холодные закуски",415,"2017-12-07 00:23:05.748994","2017-12-07 00:23:05.748994"
4856,"Супы",415,"2017-12-07 00:23:05.781477","2017-12-07 00:23:05.781477"
4857,"Гарниры",415,"2017-12-07 00:23:05.787961","2017-12-07 00:23:05.787961"
4858,"Хлеб",415,"2017-12-07 00:23:05.792714","2017-12-07 00:23:05.792714"
4859,"Горячие блюда",415,"2017-12-07 00:23:05.796451","2017-12-07 00:23:05.796451"
4860,"Соусы",415,"2017-12-07 00:23:05.808941","2017-12-07 00:23:05.808941"
4861,"Холодные закуски",416,"2017-12-07 00:23:05.821817","2017-12-07 00:23:05.821817"
4862,"Горячие закуски",416,"2017-12-07 00:23:05.835324","2017-12-07 00:23:05.835324"
4863,"Салаты",416,"2017-12-07 00:23:05.843861","2017-12-07 00:23:05.843861"
4864,"Супы",416,"2017-12-07 00:23:05.852907","2017-12-07 00:23:05.852907"
4865,"Паста",416,"2017-12-07 00:23:05.857716","2017-12-07 00:23:05.857716"
4866,"Горячие блюда",416,"2017-12-07 00:23:05.861825","2017-12-07 00:23:05.861825"
4867,"Десерты",416,"2017-12-07 00:23:05.883931","2017-12-07 00:23:05.883931"
4868,"Сэндвичи",417,"2017-12-07 00:23:05.891743","2017-12-07 00:23:05.891743"
4869,"Салаты",417,"2017-12-07 00:23:05.904893","2017-12-07 00:23:05.904893"
4870,"Супы",417,"2017-12-07 00:23:05.909669","2017-12-07 00:23:05.909669"
4871,"Десерты",417,"2017-12-07 00:23:05.914731","2017-12-07 00:23:05.914731"
4872,"Горячие напитки",417,"2017-12-07 00:23:05.926210","2017-12-07 00:23:05.926210"
4873,"Напитки",417,"2017-12-07 00:23:05.937103","2017-12-07 00:23:05.937103"
4874,"Закуски",418,"2017-12-07 00:23:05.953735","2017-12-07 00:23:05.953735"
4875,"Брускетты и патасы",418,"2017-12-07 00:23:05.963802","2017-12-07 00:23:05.963802"
4876,"Салаты",418,"2017-12-07 00:23:05.974205","2017-12-07 00:23:05.974205"
4877,"Супы",418,"2017-12-07 00:23:05.983572","2017-12-07 00:23:05.983572"
4878,"Горячие блюда",418,"2017-12-07 00:23:05.989730","2017-12-07 00:23:05.989730"
4879,"Паста",418,"2017-12-07 00:23:05.999072","2017-12-07 00:23:05.999072"
4880,"Горячие закуски",418,"2017-12-07 00:23:06.006141","2017-12-07 00:23:06.006141"
4881,"Горячие сэндвичи",418,"2017-12-07 00:23:06.010908","2017-12-07 00:23:06.010908"
4882,"Десерты",418,"2017-12-07 00:23:06.016702","2017-12-07 00:23:06.016702"
4883,"Фреши",418,"2017-12-07 00:23:06.021856","2017-12-07 00:23:06.021856"
4884,"Смузи",418,"2017-12-07 00:23:06.034315","2017-12-07 00:23:06.034315"
4885,"Закуски",419,"2017-12-07 00:23:06.045844","2017-12-07 00:23:06.045844"
4886,"Сэндвичи",419,"2017-12-07 00:23:06.053214","2017-12-07 00:23:06.053214"
4887,"Кроки и тартины",419,"2017-12-07 00:23:06.065639","2017-12-07 00:23:06.065639"
4888,"Салаты",419,"2017-12-07 00:23:06.073360","2017-12-07 00:23:06.073360"
4889,"Супы",419,"2017-12-07 00:23:06.085069","2017-12-07 00:23:06.085069"
4890,"Горячие блюда",419,"2017-12-07 00:23:06.092096","2017-12-07 00:23:06.092096"
4891,"Гарниры",419,"2017-12-07 00:23:06.103089","2017-12-07 00:23:06.103089"
4892,"Ризотто и паста",419,"2017-12-07 00:23:06.107942","2017-12-07 00:23:06.107942"
4893,"Хлеб",419,"2017-12-07 00:23:06.113865","2017-12-07 00:23:06.113865"
4894,"Выпечка",419,"2017-12-07 00:23:06.122287","2017-12-07 00:23:06.122287"
4895,"Десерты",419,"2017-12-07 00:23:06.136091","2017-12-07 00:23:06.136091"
4896,"Горячие напитки",419,"2017-12-07 00:23:06.144338","2017-12-07 00:23:06.144338"
4897,"Напитки",419,"2017-12-07 00:23:06.161356","2017-12-07 00:23:06.161356"
4898,"Холодные закуски",420,"2017-12-07 00:23:06.176742","2017-12-07 00:23:06.176742"
4899,"Горячие закуски",420,"2017-12-07 00:23:06.196237","2017-12-07 00:23:06.196237"
4900,"Салаты",420,"2017-12-07 00:23:06.205132","2017-12-07 00:23:06.205132"
4901,"Супы",420,"2017-12-07 00:23:06.217984","2017-12-07 00:23:06.217984"
4902,"Горячие блюда",420,"2017-12-07 00:23:06.224308","2017-12-07 00:23:06.224308"
4903,"Блюда в коптильне",420,"2017-12-07 00:23:06.242917","2017-12-07 00:23:06.242917"
4904,"Гриль",420,"2017-12-07 00:23:06.249186","2017-12-07 00:23:06.249186"
4905,"Драники",420,"2017-12-07 00:23:06.269012","2017-12-07 00:23:06.269012"
4906,"Гарниры",420,"2017-12-07 00:23:06.280316","2017-12-07 00:23:06.280316"
4907,"Соусы",420,"2017-12-07 00:23:06.289218","2017-12-07 00:23:06.289218"
4908,"Хлеб",420,"2017-12-07 00:23:06.298417","2017-12-07 00:23:06.298417"
4909,"Сэндвичи",421,"2017-12-07 00:23:06.306938","2017-12-07 00:23:06.306938"
4910,"Выпечка",421,"2017-12-07 00:23:06.316087","2017-12-07 00:23:06.316087"
4911,"Горячие напитки",421,"2017-12-07 00:23:06.324814","2017-12-07 00:23:06.324814"
4912,"Напитки",421,"2017-12-07 00:23:06.338862","2017-12-07 00:23:06.338862"
4913,"Лимонады",421,"2017-12-07 00:23:06.344469","2017-12-07 00:23:06.344469"
4914,"Пироги",422,"2017-12-07 00:23:06.351505","2017-12-07 00:23:06.351505"
4915,"Чебуреки",423,"2017-12-07 00:23:06.365857","2017-12-07 00:23:06.365857"
4916,"Хачапури",423,"2017-12-07 00:23:06.375562","2017-12-07 00:23:06.375562"
4917,"Горячие блюда",423,"2017-12-07 00:23:06.382736","2017-12-07 00:23:06.382736"
4918,"Салаты",423,"2017-12-07 00:23:06.391950","2017-12-07 00:23:06.391950"
4919,"Супы",423,"2017-12-07 00:23:06.398076","2017-12-07 00:23:06.398076"
4920,"Мороженое",423,"2017-12-07 00:23:06.404807","2017-12-07 00:23:06.404807"
4921,"Фирменные роллы",424,"2017-12-07 00:23:06.410837","2017-12-07 00:23:06.410837"
4922,"Доставка роллов",424,"2017-12-07 00:23:06.426899","2017-12-07 00:23:06.426899"
4923,"Горячие роллы",424,"2017-12-07 00:23:06.442531","2017-12-07 00:23:06.442531"
4924,"Гунканы",424,"2017-12-07 00:23:06.448483","2017-12-07 00:23:06.448483"
4925,"Японский гарнир",424,"2017-12-07 00:23:06.458466","2017-12-07 00:23:06.458466"
4926,"Напитки",424,"2017-12-07 00:23:06.464334","2017-12-07 00:23:06.464334"
4927,"Закуски",425,"2017-12-07 00:23:06.473350","2017-12-07 00:23:06.473350"
4928,"Салаты",425,"2017-12-07 00:23:06.485584","2017-12-07 00:23:06.485584"
4929,"Супы",425,"2017-12-07 00:23:06.492716","2017-12-07 00:23:06.492716"
4930,"Гриль",425,"2017-12-07 00:23:06.497633","2017-12-07 00:23:06.497633"
4931,"Гарниры",425,"2017-12-07 00:23:06.508186","2017-12-07 00:23:06.508186"
4932,"Паста и ризотто",425,"2017-12-07 00:23:06.514240","2017-12-07 00:23:06.514240"
4933,"Соусы",425,"2017-12-07 00:23:06.522676","2017-12-07 00:23:06.522676"
4934,"Десерты",425,"2017-12-07 00:23:06.527512","2017-12-07 00:23:06.527512"
4935,"Супы",426,"2017-12-07 00:23:06.539592","2017-12-07 00:23:06.539592"
4936,"Блюда на углях",426,"2017-12-07 00:23:06.544649","2017-12-07 00:23:06.544649"
4937,"Горячие блюда",426,"2017-12-07 00:23:06.558450","2017-12-07 00:23:06.558450"
4938,"Гарниры",426,"2017-12-07 00:23:06.562324","2017-12-07 00:23:06.562324"
4939,"Соусы",426,"2017-12-07 00:23:06.570216","2017-12-07 00:23:06.570216"
4940,"Хлебобулочные изделия",426,"2017-12-07 00:23:06.573832","2017-12-07 00:23:06.573832"
4941,"Напитки",426,"2017-12-07 00:23:06.577621","2017-12-07 00:23:06.577621"
4942,"Доставка бургеров",427,"2017-12-07 00:23:06.595405","2017-12-07 00:23:06.595405"
4943,"Доставка шаурмы",427,"2017-12-07 00:23:06.606055","2017-12-07 00:23:06.606055"
4944,"Салаты",427,"2017-12-07 00:23:06.620331","2017-12-07 00:23:06.620331"
4945,"Супы",427,"2017-12-07 00:23:06.623996","2017-12-07 00:23:06.623996"
4946,"Барбекю-микс",427,"2017-12-07 00:23:06.627268","2017-12-07 00:23:06.627268"
4947,"Гриль",427,"2017-12-07 00:23:06.635548","2017-12-07 00:23:06.635548"
4948,"Гарниры",427,"2017-12-07 00:23:06.655654","2017-12-07 00:23:06.655654"
4949,"Соусы",427,"2017-12-07 00:23:06.668608","2017-12-07 00:23:06.668608"
4950,"Хлеб",427,"2017-12-07 00:23:06.674577","2017-12-07 00:23:06.674577"
4951,"Десерты",427,"2017-12-07 00:23:06.677178","2017-12-07 00:23:06.677178"
4952,"Напитки",427,"2017-12-07 00:23:06.684655","2017-12-07 00:23:06.684655"
4953,"Холодные закуски",428,"2017-12-07 00:23:06.715546","2017-12-07 00:23:06.715546"
4954,"Горячие закуски",428,"2017-12-07 00:23:06.721922","2017-12-07 00:23:06.721922"
4955,"Салаты",428,"2017-12-07 00:23:06.733700","2017-12-07 00:23:06.733700"
4956,"Супы",428,"2017-12-07 00:23:06.745556","2017-12-07 00:23:06.745556"
4957,"Горячие блюда из рыбы",428,"2017-12-07 00:23:06.751521","2017-12-07 00:23:06.751521"
4958,"Горячие блюда из мяса",428,"2017-12-07 00:23:06.758350","2017-12-07 00:23:06.758350"
4959,"Гарниры",428,"2017-12-07 00:23:06.770592","2017-12-07 00:23:06.770592"
4960,"Паста и ризотто",428,"2017-12-07 00:23:06.776659","2017-12-07 00:23:06.776659"
4961,"Десерты",428,"2017-12-07 00:23:06.785118","2017-12-07 00:23:06.785118"
4962,"Горячие напитки",428,"2017-12-07 00:23:06.795908","2017-12-07 00:23:06.795908"
4963,"Фреши",428,"2017-12-07 00:23:06.809555","2017-12-07 00:23:06.809555"
4964,"Напитки",428,"2017-12-07 00:23:06.813452","2017-12-07 00:23:06.813452"
